NAME	DESCRIPTION	Fabp_1	Fabp_2	Fabp_3	Fabp_4	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4
ENSMUSG00000001440	NA	3570.963079	3212.933644	3533.025503	3500.776954	4109.463435	4167.297769	3268.704588	3268.175261
ENSMUSG00000001441	NA	2193.976392	1912.885974	2514.09414	2370.069306	3346.008755	2771.204661	3572.291951	2199.30799
ENSMUSG00000001444	NA	8.741778966	29.17834207	13.80822807	8.266390251	6.372187718	11.94873998	4.880938944	1.849849768
ENSMUSG00000001445	NA	1151.919704	1197.108056	1027.443937	1010.241713	920.4180244	1075.14628	887.999717	985.7768019
ENSMUSG00000001467	NA	2471.180976	2417.216074	2946.566522	3759.475896	3790.041508	4835.663364	3699.053887	3517.39732
ENSMUSG00000001472	NA	1359.393633	1036.491419	1362.793316	1285.732414	1491.142089	1282.588717	1330.488904	1536.233746
ENSMUSG00000001473	NA	24.46650136	19.26633029	25.51682111	26.4293107	18.18796007	21.85564509	18.40158934	10.15877266
ENSMUSG00000001482	NA	363.0840594	350.1598711	411.2602475	233.2280581	140.0765579	168.3662921	114.2103957	160.0235421
ENSMUSG00000001493	NA	9.261033969	5.304007746	2.273362281	10.94242722	8.562022148	6.557558613	10.19564526	13.83415309
ENSMUSG00000001494	NA	0	0	0	0	0	0	1.266633267	0
ENSMUSG00000001496	NA	16.60513301	3.52050192	15.20279296	18.20542434	13.90099209	3.675236409	16.59824978	9.381000003
ENSMUSG00000001497	NA	0	0	1.141417182	0.913122516	0	0	0	0
ENSMUSG00000001504	NA	0	2.624496113	1.157455175	0	0	0	0	0
ENSMUSG00000001506	NA	327.953233	109.6220581	92.6884199	119.2120666	191.2588606	429.7842279	123.0357235	184.1444481
ENSMUSG00000001507	NA	2438.653491	2171.293201	2956.077494	2880.522399	5577.267813	5424.262789	9234.303793	4818.706287
ENSMUSG00000001508	NA	0	0	0	0	0	0.933190272	0	0
ENSMUSG00000001510	NA	0	0	0	0.922039582	1.059963074	0	1.234329255	3.743047355
ENSMUSG00000001517	NA	167.198233	188.5313142	143.3339096	248.1611923	157.5239486	205.7980737	103.6074245	99.85578996
ENSMUSG00000001518	NA	112.2993444	108.3040689	102.017763	124.4693461	79.64210675	83.11104831	71.15933301	85.62883583
ENSMUSG00000001520	NA	0	2.938337967	0	0	1.171074881	0	4.168951151	0
ENSMUSG00000001521	NA	21.88175024	28.38391432	27.1255646	45.76311651	23.6802155	15.60534058	25.37422452	19.5740062
ENSMUSG00000001524	NA	215.5381684	169.2625357	193.4982391	200.6146435	104.4100117	197.1072666	147.209895	93.71525837
ENSMUSG00000001525	NA	2533.552221	2356.419507	1753.403682	2562.366471	1614.930904	2054.947166	1148.322841	1305.632091
ENSMUSG00000001542	NA	943.7755974	1119.226749	1358.753153	1178.041602	2169.594754	1829.907932	2636.14915	2055.179337
ENSMUSG00000001552	NA	5557.34963	4645.104823	6626.45725	6198.008231	10539.32686	8590.929114	11398.75602	8891.44145
ENSMUSG00000001555	NA	24.06743406	14.98081976	13.43036897	31.37715856	5.199243599	9.567049339	7.640797261	5.092170718
ENSMUSG00000001558	NA	0	0.722661176	0	2.02518305	1.740439367	1.523483936	0	0.755046888
ENSMUSG00000001566	NA	18.98176415	17.2860854	8.608815394	11.50952174	1.116339296	0.96565556	1.238828908	1.950186428
ENSMUSG00000001569	NA	468.532142	387.3154321	257.6488896	401.0402081	312.7635609	377.1603108	296.1825953	396.6471561
ENSMUSG00000001576	NA	1520.027142	911.5697786	770.5742319	1013.735131	874.6611143	926.3450985	793.6525118	1168.389013
ENSMUSG00000001583	NA	628.7483019	585.3998721	688.2111959	573.0873497	669.4158855	707.1887004	715.0360892	681.426023
ENSMUSG00000001588	NA	8.663102228	56.35988911	67.8935481	51.99807113	43.43972965	36.82387287	32.41213225	19.36621777
ENSMUSG00000001604	NA	771.9050473	608.2695355	548.9045373	588.5102265	464.846033	359.1198205	371.0864723	573.0026939
ENSMUSG00000001622	NA	0.876183732	0	0	0.898873125	0	0.962202966	1.325633436	0
ENSMUSG00000001627	NA	789.5380123	872.6146711	1208.358143	996.1098146	1687.686885	1557.1744	2493.495224	2590.033759
ENSMUSG00000001630	NA	862.042208	941.8547844	1094.230906	1306.777482	911.5747601	878.2569978	1023.368558	840.0093764
ENSMUSG00000001632	NA	359.6177028	346.4130954	398.4830224	247.8701269	215.250109	297.1817264	247.3079296	363.5586933
ENSMUSG00000001642	NA	999.2133902	765.836438	635.0702563	1154.717424	1055.217842	1010.554669	725.0393118	1206.257641
ENSMUSG00000001661	NA	0.941993461	0.879577361	1.15244717	0	1.065313722	0	0	0
ENSMUSG00000001663	NA	399.0031064	122.6208987	155.7277152	243.1757006	121.8976138	85.78182689	145.4100332	163.1915681
ENSMUSG00000001665	NA	993.3367187	928.0858121	955.9674369	1186.728901	711.1640682	637.4070581	963.535658	927.4568687
ENSMUSG00000001666	NA	459.2713025	489.4360202	435.5154608	478.4426803	399.5747871	383.4430137	424.8464438	401.2789696
ENSMUSG00000001670	NA	443.6160363	559.4038441	985.2970921	1092.243873	1148.561432	733.8950786	1339.073829	696.8269517
ENSMUSG00000001672	NA	1268.289353	1603.918093	1642.088863	1599.486247	2053.804234	1782.262137	2485.645721	1984.176435
ENSMUSG00000001674	NA	391.5356727	350.3895244	384.9293108	316.4380542	375.8959732	353.3595998	292.5109193	387.6971319
ENSMUSG00000001687	NA	1898.064622	1790.810136	1997.698232	1657.194675	1819.174233	1625.391029	1633.869357	2028.031514
ENSMUSG00000001700	NA	2805.256286	2143.21093	2183.346581	1665.708889	1169.576363	1273.593683	1061.640393	945.6702717
ENSMUSG00000001707	NA	141.2978839	178.5063683	115.3833987	147.0740794	138.2692413	172.3720371	104.6657052	144.0718835
ENSMUSG00000001729	NA	1752.342581	2175.064632	2491.032883	3042.403107	2560.259049	2807.537038	2859.850243	3194.645453
ENSMUSG00000001739	NA	2343.995016	3029.744009	1996.552815	1743.316405	918.0161858	1233.992342	317.0246599	1277.043813
ENSMUSG00000001741	NA	21.67262127	93.48806339	106.799088	63.34590506	70.26867235	54.87852537	74.21386564	27.50137248
ENSMUSG00000001750	NA	428.3026321	436.2312185	422.8791493	457.3402158	310.7444742	212.6456116	200.9850463	141.5349546
ENSMUSG00000001751	NA	474.3101342	299.5694542	258.8228044	414.6553708	376.0165175	303.4154176	333.1259076	373.7579316
ENSMUSG00000001755	NA	393.273548	546.6453931	393.0863831	382.7177942	309.8066964	353.8759703	291.5481758	416.8520767
ENSMUSG00000001761	NA	257.1931619	230.4084504	171.074132	257.4269577	150.2773946	150.8391186	172.5072608	246.7790776
ENSMUSG00000001763	NA	132.2785763	75.3872816	52.5397519	137.1994299	80.53979293	36.73337897	58.8764505	104.3258743
ENSMUSG00000001767	NA	397.1408899	448.1937615	641.887276	542.1010843	588.4173582	712.3424916	584.5005055	880.571552
ENSMUSG00000001768	NA	1027.497714	594.0279923	1016.974557	691.3789135	1664.359794	1113.95683	2146.592663	1478.938458
ENSMUSG00000001774	NA	499.9547474	852.5503692	568.9595399	616.3642136	574.2389743	668.8104544	404.5895022	463.7125896
ENSMUSG00000001783	NA	2014.323459	2094.756435	1937.373779	2448.332263	2595.071657	2207.290073	2902.275285	2470.692326
ENSMUSG00000001785	NA	234.8910475	241.8245139	237.4968178	322.650941	239.006476	238.0101802	162.2303348	233.7651856
ENSMUSG00000001786	NA	226.4849569	326.0601863	234.1644451	158.149563	195.5723744	196.2693241	326.5120528	178.8678354
ENSMUSG00000001794	NA	920.8044169	1085.087156	1083.670778	1091.247894	1967.770311	1752.351152	2612.972264	1884.257811
ENSMUSG00000001802	NA	6.825693449	6.274291376	4.548064081	3.570065549	6.677245715	6.401295561	26.77375364	4.39723865
ENSMUSG00000001804	NA	1.86471621	1.7560962	2.282243702	3.599087481	11.78266646	5.644611653	2.595223092	11.82767665
ENSMUSG00000001815	NA	8.611990246	0.891863576	1.159240446	29.18366497	16.89042017	0	48.50121836	0.927884338
ENSMUSG00000001819	NA	193.8202011	58.56068845	5.710048681	994.1707277	616.2987519	19.78276102	1669.882242	110.8285823
ENSMUSG00000001823	NA	17.77644171	4.454884495	1.13905189	48.63159972	36.03788117	0.928712325	90.62098551	7.411195855
ENSMUSG00000001827	NA	29.83733733	2.501815708	13.27300454	1.609632271	14.84552993	3.298201892	2.716065941	9.12509127
ENSMUSG00000001829	NA	381.7373646	457.5179379	386.599814	356.8688958	420.4545406	443.1009189	499.0882954	442.1548267
ENSMUSG00000001833	NA	1556.636583	1700.458743	1690.721837	1627.861468	2125.021365	2364.454864	2235.190202	2025.037432
ENSMUSG00000001844	NA	263.139803	273.1304702	314.823891	311.4036915	246.8251054	381.5767576	337.5391942	239.3689645
ENSMUSG00000001847	NA	6837.615392	8570.567829	10008.76758	9567.95343	12967.10045	12191.52954	14529.15173	11289.2019
ENSMUSG00000001855	NA	410.5031944	440.5654511	551.9980695	371.1951207	584.2066626	322.93475	561.0747099	259.175124
ENSMUSG00000001864	NA	0.689424916	0.329781018	0.850620984	0.677190175	6.425774669	43.74805135	0	0.686207583
ENSMUSG00000001865	NA	0	3.972098076	1.731291015	2.036200675	3.243704835	2.15886133	13.73142464	2.053423016
ENSMUSG00000001870	NA	22.81680834	40.43430344	39.10269224	36.17359857	22.44118502	28.28622179	21.15153459	34.33105222
ENSMUSG00000001891	NA	4435.698499	4958.345844	4995.976399	3585.470181	4610.713823	5559.859402	3534.832736	5669.378329
ENSMUSG00000001901	NA	13.03253844	3.934837866	7.372850997	6.610757404	26.01260027	4.173104811	41.76178743	21.12805282
ENSMUSG00000001909	NA	422.9317584	444.3676643	293.4249509	379.3838191	383.9353295	452.8122267	359.5042921	546.7148554
ENSMUSG00000001910	NA	1846.976051	1612.904868	1812.059378	1688.709375	1771.827907	1706.191511	1760.43505	1697.365886
ENSMUSG00000001911	NA	708.6593927	598.6935788	355.4199423	621.7158359	369.9632354	564.6409286	89.34172049	368.7136633
ENSMUSG00000001918	NA	1348.763606	1055.398057	959.6606141	1518.530057	971.2279384	789.4642111	1041.71881	909.2844421
ENSMUSG00000001924	NA	4792.980528	5293.903373	5630.091443	5592.262693	6489.809525	6457.461389	5779.448892	5713.767904
ENSMUSG00000001930	NA	57.12772899	63.22295207	186.5725809	78.30982597	24.42988543	57.32852112	36.20202331	85.29842055
ENSMUSG00000001942	NA	228.7819085	194.8856958	122.9336175	131.0882313	121.5822367	120.4154652	173.7483615	159.2073026
ENSMUSG00000001943	NA	74.08426915	112.3453125	63.99499259	53.86436259	8.47227357	89.21293308	0	45.89036349
ENSMUSG00000001946	NA	25.0021581	19.38642572	7.919414213	12.93021503	14.63512729	30.88234585	2.195491382	22.93148267
ENSMUSG00000001948	NA	26.07358755	14.7964307	9.195649104	9.88018461	3.14957129	0.945970053	8.927322596	6.368797308
ENSMUSG00000001962	NA	340.6466165	399.7034807	396.3022432	385.366437	402.3872375	327.357323	452.6152165	373.2291329
ENSMUSG00000001964	NA	400.8480841	451.6701002	384.5407557	442.1337575	372.0651412	410.460855	387.859936	366.7526095
ENSMUSG00000001983	NA	231.8357271	267.8186229	214.4280843	215.8918304	161.9937404	197.4049847	114.7748833	195.4792134
ENSMUSG00000001985	NA	7.520550783	2.651177002	6.853039423	2.720523134	3.211441026	0	5.02834993	4.627168606
ENSMUSG00000001986	NA	2.165168325	1.676081216	0.578966466	1.295730719	1.982048819	21.15646133	28.51149835	1.769661398
ENSMUSG00000001995	NA	0	73.66895651	0	0	0	0	0	61.72817007
ENSMUSG00000001998	NA	102.3721462	108.8661899	209.3330657	111.3299506	134.6113522	182.2578693	176.6508009	129.4846684
ENSMUSG00000001999	NA	253.245304	286.6449343	276.6731414	235.0392726	230.0110528	303.1089355	194.4959498	241.2958009
ENSMUSG00000002006	NA	28.91661325	40.41108134	26.30056962	7.14690524	15.62313207	19.86898075	3.658928187	11.82152604
ENSMUSG00000002007	NA	0	7.790416762	7.17787885	17.7594173	3.309795792	0.647915626	6.982100528	1.29126965
ENSMUSG00000002010	NA	1767.956583	2244.423908	2068.76909	1929.621261	1723.448362	2086.536868	1706.248082	1962.286721
ENSMUSG00000002012	NA	0	1.222486993	2.557691234	6.717729072	2.442321135	2.089581415	2.92861637	0
ENSMUSG00000002014	NA	1804.49731	2252.237106	1856.131873	2015.508755	1535.58412	1586.655378	1421.25109	1665.496949
ENSMUSG00000002015	NA	3060.727007	2907.438553	2632.691222	2917.529061	2841.117573	3031.635162	2977.550279	2897.531404
ENSMUSG00000002017	NA	451.2761416	456.8903337	422.5369282	501.4990758	408.2060231	409.2148699	317.1195643	374.6953847
ENSMUSG00000002020	NA	3.894874602	22.8379707	10.13886658	6.729047337	9.442725554	2.272244456	11.89151239	9.114847063
ENSMUSG00000002028	NA	846.2147566	487.3759289	731.4385663	701.0688243	844.8265296	670.9566519	850.120436	838.4277427
ENSMUSG00000002031	NA	349.3735177	238.4579861	380.3023635	322.3267313	396.7548501	306.1590327	435.4465573	538.1758175
ENSMUSG00000002032	NA	118.4559749	83.7404493	72.566848	74.12831718	18.88802515	28.10749829	28.30736381	39.95679776
ENSMUSG00000002033	NA	80.62056896	113.1695819	88.39535166	34.95296128	56.99416855	87.01198959	27.02653345	42.09948578
ENSMUSG00000002043	NA	773.3116036	817.1293476	677.4466882	794.4574622	663.9616862	684.9653721	607.5024318	742.259835
ENSMUSG00000002052	NA	1476.00335	1078.811469	1509.266711	1477.478965	1843.768271	1608.818278	1881.558315	1656.438354
ENSMUSG00000002055	NA	163.1697532	173.6630301	91.69712134	108.6822924	79.367463	416.8765873	133.5141277	175.7446479
ENSMUSG00000002057	NA	15.01796538	12.43963763	20.65219563	29.18054167	49.35306119	9.223180831	74.30705198	50.49752408
ENSMUSG00000002058	NA	283.4853338	238.8461496	311.1929064	733.5804848	604.8807605	215.8661396	1232.009126	776.3753818
ENSMUSG00000002059	NA	11.56570956	6.975549177	5.49183843	5.985949516	6.441830598	9.105782363	3.16539619	13.8168224
ENSMUSG00000002064	NA	1034.511946	1119.519711	955.6755563	939.9136999	1511.621542	1552.188158	1540.507902	1776.790761
ENSMUSG00000002068	NA	103.8016541	150.1846209	133.6148211	101.0303833	72.27855742	80.88397593	87.13095669	51.70645943
ENSMUSG00000002076	NA	12.30436021	22.55267817	21.25505667	44.2034388	28.78552071	25.33944816	72.4392595	31.25724637
ENSMUSG00000002083	NA	81.59423979	89.57604109	84.05175588	81.47038822	90.50624886	91.35312543	63.87831573	73.13537999
ENSMUSG00000002100	NA	0	1.765034767	0	0.904750487	0	0	0	0
ENSMUSG00000002102	NA	1991.566066	2259.828494	1999.938132	2196.334416	1893.861911	2018.307458	1868.882327	1803.8607
ENSMUSG00000002103	NA	442.756602	467.76022	514.0789721	515.9138344	684.2654049	531.6699577	876.8923542	687.4467748
ENSMUSG00000002104	NA	0.688806031	0	0	0	1.485229475	0	2.487608331	0
ENSMUSG00000002105	NA	57.51018327	102.4609508	33.92651667	80.35146988	21.2196266	64.11784817	31.78239748	79.7869821
ENSMUSG00000002107	NA	118.1721927	138.1889001	121.2899055	99.06214599	115.3556524	98.0105668	59.65572364	21.826821
ENSMUSG00000002108	NA	135.9882411	294.4666839	251.551664	308.5389453	322.7011074	283.1834613	568.9495486	356.5835413
ENSMUSG00000002109	NA	49.34521675	84.20240935	48.65244262	75.37063221	40.70735668	52.78494473	59.72126034	90.72719592
ENSMUSG00000002111	NA	14.77439011	37.00586087	67.42984493	53.17157488	57.22295181	38.81972423	30.83090302	17.14735549
ENSMUSG00000002129	NA	708.4667313	690.6690473	1234.178867	1013.699879	922.0857007	652.445257	1521.774851	896.2965285
ENSMUSG00000002147	NA	1200.349605	1816.174181	1541.151879	1455.506756	1891.132058	2497.728765	1737.581908	1838.502371
ENSMUSG00000002190	NA	0	3.382345626	0	0	0	0	1.978964051	0
ENSMUSG00000002204	NA	8.481494709	39.37258301	44.99988295	47.08392674	41.70035695	20.23971722	48.71209058	11.08574626
ENSMUSG00000002205	NA	454.129588	657.0120346	767.2427825	708.5648347	615.5791261	684.942921	723.9313829	714.0753857
ENSMUSG00000002210	NA	284.7626282	290.2367994	154.1465099	379.3321152	319.8735524	375.5196875	330.7652577	387.8300667
ENSMUSG00000002221	NA	273.9017147	281.9380982	267.3973412	257.983361	208.8260071	280.6568995	216.3464958	245.3702181
ENSMUSG00000002222	NA	3334.23135	2877.646061	3741.229434	2488.191556	2907.676819	2951.662879	3274.474621	3011.252543
ENSMUSG00000002227	NA	867.3137355	1099.043891	1767.398443	1448.92007	1609.499853	1258.026825	1249.569614	878.9815656
ENSMUSG00000002228	NA	176.6364291	192.6473523	226.2230296	287.7556449	685.2426267	640.777789	1240.089628	1001.512569
ENSMUSG00000002233	NA	3869.849241	3936.747275	4471.727215	4848.610311	9486.833045	6361.102679	14050.4208	10974.36381
ENSMUSG00000002249	NA	372.0959861	321.2710037	325.7004001	410.3274448	305.2902269	191.4300428	354.9034542	207.2125772
ENSMUSG00000002250	NA	3491.333206	3302.314719	4707.868425	4401.809067	3899.93351	3279.993998	4258.123557	2835.940927
ENSMUSG00000002257	NA	11.72563712	29.76638006	44.69393885	18.21802721	31.13938239	36.04501001	27.03733671	13.77208856
ENSMUSG00000002265	NA	37.80197274	19.20089891	14.81253787	25.98308887	5.329472921	4.676115804	19.52966759	10.98034254
ENSMUSG00000002266	NA	0	0	0	0	1.050960471	0	1.291492365	0
ENSMUSG00000002274	NA	38.31328846	38.77772178	20.51211464	24.11642713	15.10442518	18.27499169	7.939733797	18.27174951
ENSMUSG00000002279	NA	245.2982754	267.1875022	218.804763	251.7591047	259.9977182	263.3564299	170.1381496	286.7888654
ENSMUSG00000002280	NA	200.0816114	241.4294206	236.6597987	305.6226521	288.3627208	460.6781449	438.1372101	386.0019628
ENSMUSG00000002289	NA	138.3355458	13.00492576	29.47516135	10.68633428	5.261247043	5.57080382	1.219612563	1.8306518
ENSMUSG00000002297	NA	257.8986613	296.4990692	295.8867613	254.6021478	200.5359847	263.2742514	131.3513066	205.695797
ENSMUSG00000002307	NA	438.9729153	490.4481321	500.4337387	407.5564095	509.0209306	458.0415769	564.047562	424.3751505
ENSMUSG00000002308	NA	240.9742008	205.8647736	117.5155869	215.9454391	172.3333474	156.3813621	98.23821596	263.3256032
ENSMUSG00000002319	NA	259.7858847	220.4742974	189.1092549	299.8693	233.5395283	253.4346026	187.3202563	316.5061729
ENSMUSG00000002320	NA	2180.202926	2457.402967	2400.821086	2175.540267	1725.208908	1869.813692	1543.692185	1643.329518
ENSMUSG00000002324	NA	25.93116473	8.463225054	0.579657775	13.56930468	17.84497286	14.9927309	2.534892415	0.467415108
ENSMUSG00000002325	NA	928.2844338	828.6624455	1077.599702	1021.445086	1410.319875	1351.367102	1569.435732	531.1407428
ENSMUSG00000002326	NA	192.9527119	196.1161988	194.5152262	162.9101411	183.7353009	163.0551254	140.4074865	152.6209216
ENSMUSG00000002329	NA	778.9576075	1058.957221	797.7140527	948.8648167	663.1510219	709.0850457	917.6210968	787.6243857
ENSMUSG00000002332	NA	569.3810034	518.3329575	490.9794575	719.5492346	499.5349132	374.5067016	703.364448	496.0948372
ENSMUSG00000002341	NA	0.937370687	0	1.152446367	0	1.068874352	0	1.246038631	1.865595321
ENSMUSG00000002342	NA	576.173127	661.5224614	100.8675344	529.4245731	56.89421343	458.3227411	109.267239	454.1033545
ENSMUSG00000002343	NA	84.46474089	130.3674227	127.5567569	134.6745981	60.44605655	136.0128042	49.54288739	123.4421161
ENSMUSG00000002345	NA	213.5190845	258.4805526	238.2184292	241.2963699	209.8893816	249.5350243	237.4633783	225.217254
ENSMUSG00000002346	NA	172.9927337	156.8475658	166.6186766	106.100029	133.4601546	94.81488675	103.1050497	108.3567998
ENSMUSG00000002365	NA	1244.513009	1378.362338	1583.441694	1733.178392	2380.994755	2027.273769	3080.320587	2244.301122
ENSMUSG00000002372	NA	535.0745289	537.1345304	464.7645069	460.6246766	361.860531	393.6614247	441.2877746	425.7165664
ENSMUSG00000002379	NA	580.331494	708.4444538	505.4160318	564.8987842	317.9213459	336.7795039	268.9631962	382.5831027
ENSMUSG00000002384	NA	54.35816131	49.42205538	86.72869109	70.58182389	798.2838778	923.0973009	554.993201	1085.202799
ENSMUSG00000002393	NA	1753.250912	1858.937919	1193.828999	1483.80108	1279.924679	1164.526361	1243.871068	1047.664792
ENSMUSG00000002395	NA	1010.599605	1172.52769	996.3813538	1139.271687	1452.352162	1045.064484	1425.690808	1385.281138
